lyrics,label
"[Verso]
No te vayas nunca de mí
No me dejes aquí así
No preguntes por qué soy así
No preguntes qué será de mí
No te vayas nunca de mí
No me dejes aquí así
No preguntes por qué soy así
No preguntes qué será de mí",NP
"De pichí y de hacerse caca
Y aunque ahora estés cenando
Y en la sopa vomintando
A pesar del mal olor
Ésta es una canción de amor
Aunque las chicas no deliren
Y cuando canto no suspiren
Aunque no me tiren flores
Ni me den sus direcciones
Aunque yo no sea un señor
Ésta es una canción de amor
Aunque no hable de una traición
Ni que por nadie sufra mi corazón
Y sigue siendo una canción de amor
Sigue siendo una canción de amor
Sigue siendo una canción de amor
Aunque hable de mi muerte
Y de un transexual sin suerte
Aunque hable de mi entierro
Mi velorio y mi destierro
Aunque acabe en el cajón
Ésta es una canción de amor
Aunque pronuncie yo en lugar de ""io""
Y nadie diga que soy un triunfador
Sigue siendo una canción de amor
Sigue siendo una canción de amor
Sigue siendo una canción de amor
Aunque te parezca relajada
Y no la cante tu empleada
Y aunque la toque El Cuarteto
Y hable de jugar al teto
Que se ahogue en el alcohol
Ésta es una canción de amor
Aunque no haya ninguna ilusión
Y que mañana sea igual que hoy
Sigue siendo una canción de amor
Y sigue siendo una canción de amor
Sigue siendo una canción de amor",NP
"[Intro]
Woh-oh-oh-oh-oh
Afro
Woh-oh
Afro
[Verso 1]
Yo soy un astronauta (Astronauta)
Que descubrió tu mirar y ahora me hace falta (Oh)
Tus labio' pa' respirar
Uh, mamá, un cafecito en la mañana (Mañana)
Música que el alma sana (Sana)
Contigo no falta nada (Oh-oh-oh)
[Coro]
Tú naciste hecha para mí (Uh la la)
Fresa con mango, todo me sabe a ti (Uh la la)
Un flow importado, hecha por París (París)
Tan perfecta que mereces un GRAMMY, enfati
Tú naciste hecha para mí (Uh la la)
Fresa con mango, todo me sabe a ti (Uh la la)
Un flow importado, hecha por París (Por París)
Tan perfecta que mereces un GRAMMY, enfati (Ozuna)
[Verso 2]
Bebé, ¿qué tal? Bebé, ¿qué tal?
Yo me quedé hipnotiza'o cuando te vi tu caminar
No pude disimular (Ah-ah)
Coleccionista de Van Cleef con los colore' pa' su ropa combinar
Sola, sin círculo, por eso no lo tiene' que cerrar
Y pa'l apartment (Apartment), Hennessy bajarle
Llegó al trabajo tarde, lo que hace recordarme
Vivir sin mencionarme, tu acuarela es un arte
Déjame rozarte, yo ni vo'a pelearte (Woh)
[Coro]
Tú naciste hecha para mí (Uh la la)
Fresa con mango, todo me sabe a ti (Uh la la)
Un flow importado, hecha por París (París)
Tan perfecta que mereces un GRAMMY, enfati
Tú naciste hecha para mí (Uh la la)
Fresa con mango, todo me sabe a ti (Uh la la)
Un flow importado, hecha por París (Por París)
Tan perfecta que mereces un GRAMMY, enfati (Enfati, eh-eh)
[Outro Instrumental]",NP
"[Intro]
Alex Mesa y Duver
Vamos con ese bajo
Jópale
[Verso 1]
Como yo he sido andariego, a mí ninguno me aterra
Yo saco el puto machete es pa' darle a un hijueperra
Ayer peleé con el diablo que dicen quizque es muy bravo
Qué hijueputa machetera que hasta lo dejé agüevado
Me tiré el carriel pa' atrás, el poncho me lo cantié
Y del primer machetazo el culo se lo boté
Di como cinco revuelos y le grité ""¡Ave María!""
Hasta que este jijueputa lo volví una porquería
[Coro]
Y el que no quiera creer o algo así parecido
Que se acerque para acá o me diga ""Malparido""
Y el que no quiera creer o algo así parecido
Que se acerque para acá o me diga ""Malparido""
[Interludio]
Zeider Grajales, un mensaje en Estados Unidos
Allá va, FernandoVerso 2]
Cuando el diablo se vio herido doblegó una mata 'e lulo
Le dio tanta berraquera y se mete de'o en el culo
Entonces pasé el machete a la otra mano izquierda
Y de un puto machetazo lo hice comer la mierda
Me tiré el carriel pa' atrás y el poncho me lo cantié
Y del pramir machetazo el culo se lo boté
Di como cinco revuelos y le grite ""¡Ave María!""
Antes que la gente viera lo volví una porquería
[Coro]
Y el que no quiera creer o algo así parecido
Que se acerque para acá y me diga ""Malparido""
Y el que no quiera creer o algo así parecido
Que se acerque para acá y me diga ""Malparido""
[Interludio]
Octavio Mesa y Víctor Medina
Nos vemos en el Mundial
[Verso 3]
Cuando el diablo se vio herido sobre una mata 'e lulo
Le dio tanta berraquera, se metió el dedo en el culo
Entonces pasé el machete a la otra mano izquierna
Y de un puto machetazo lo hice comer la mierda
Me tiré el carriel pa' atrás, el quito me lo cantié
Y del primer machetazo la cola se la boté
Di como cinco revuelos, antes que la gente viera
Con la punta del machete le pinté una calavera [Coro]
Y el que no quiera creer o algo así parecido
Que se acerque para acá y me diga ""Malparido""
Y el que no quiera creer o algo así parecido
Que se acerque para acá y me diga ""Malparido""",NP
"[Verso 1]
No tienes remedio, sientes demasiado
Percibes la lluvia antes de que caiga
Si alguien te molesta por ser diferente
Dales paciencia
Ellos son todos iguales
[Verso 2]
Tus alas al viento, salpicando calma
Te nutres de letras y de fotografías
[Coro]
En un océano de primigenio
Cariño, grabo tu nombre
Reconozco la oscuridad de mi alma
Y me hago más sabio
[Verso 3]
La música clásica te aplaca las penas
Exhalas demencia y tratas de no juzgar
[Coro]
En un océano de primigenio
Cariño, grabo tu nombre
Reconozco la oscuridad de mi alma
Y me hago más sabio
[Estribillo]
""No hay mal que dure más de cien años"", oh-oh, decía mi madre
""No hay mal que dure más de cien años"", oh-uh, decía mi madre
""No hay mal que dure más de cien años"", oh-uh, decía mi madre
""No hay mal que dure más de cien años"", oh-uh, decía mi madre
[Outro]
Oh-uh, decía mi madre
Oh-uh, decía mi madre
¡Y chinga tu madre!",NP
"Es solo para provocar
Un desgarro de rabia en que todo da igual
Y nos dicen que el punk
Derriba a toda autoridad
Nunca más oprimidas se verán atrás
Y sentimos que todo esto
Es tan heterosexual
¡Nuestros cuerpos nuestras luchas, parecen no tener lugar!
Y sentimos que todo esto
Es tan heterosexual
¡Nuestros cuerpos nuestras luchas, parecen no tener lugar!
La homofobia en el punk
Empieza por excluir
A disidentes sexuales
Usando un lenguaje hostil
Cansadas de ser invisibles
Sin una escena diversa
¿Cuántas veces quedaron
Sus vidas encubiertas?
Y sentimos que todo esto
Es tan heterosexual
¡Nuestros cuerpos nuestras luchas, parecen no tener lugar!
Y sentimos que todo esto
Es tan heterosexual
¡Nuestros cuerpos nuestras luchas, parecen no tener lugar!
Y hoy decimos que el punk
Es nuestra forma de vida, y serán
Nuestros cuerpos nuestras luchas
Bolleras, bi, maricas y trans!
Y sentimos que todo esto
Es tan heterosexual
¡Nuestros cuerpos nuestras luchas, parecen no tener lugar!
¡Nuestros cuerpos nuestras luchas, parecen no tener lugar!",NP
"[Verso 1]
Vengo de allá, donde sale el sol en el mar
Y voy con mis pies, buscando una vida mejor
Donde respirar, donde pueda soñar en paz
En mi tierra ya no hay
No queda oportunidad, más que rendirse al mal
[Coro 1]
Aztlán, a fuego lento mueres
Águila sin sol
Gran Aztlán, tu pueblo te reclama
No te abandonará
[Verso 2]
Ninguna pared nos va a parar
Porque sobreviví a esta misión
Perseguí la muerte, nos vemos en Tenochtitlán
Es ahora o nunca
[Coro 2]
Aztlán, ¿dónde quedó tu gloria?
Oh, águila sin sol
Gran Aztlán, tu pueblo te reclama
No te abandonará
Aztlán, lugar de mis entrañas
Caballero sol
Gran Aztlán, tu pueblo te reclama
No te abandonará
[Salida]
Y saquemos de raíz, todo lo podrido
Despierta de tu gran letargo
Cortemos nuestro mal de hacer sentirnos menos
Quinientos años ya han pasado",NP
"[Intro]
Muchos bandoleros aquí, muchos gangsters por aquí
Hey! Hey! Hey! Yeah!
Muchas mamis por aquí, muchas babys por aquí, hey!
[Verso 1]
Hey, volviendo a lo básico
Al perreo clásico, parties problemáticos
Un par de lunáticos con aire en sus neumáticos
Que están parando el tráfico
Salimos todo el combo y vale estamos aquí filtra'os
Envueltos aquí perreando pero mirando pal la'o
Pendiente al celular por si mi gata me ha llama'o
Por si otros celulares me tienen retrata'o
Hey shorty, como quiera tú y yo vamo hacer lottery
Si mi novia se entera lo siento, I'm sorry
Pichale a to', nos fuimos los dos hasta abajo, don't worry
[Pre-Coro]
(Stop) So-socio con permiso, o te piso, no me tumbes el guiso
(Stop) El segundo piso te frizo, estamos bien guilla'o
[Coro]
Como los tiempos de ayer, hasta abajo, mami
Como los tiempos de ayer, a lo gangster
Como los tiempos de ayer, pa'l que lo brinque'
Como los tiempos de ayer, al calla'o
[Post-Coro]
Esto es un party underground
Esto es un party underground (¿¡Qué-Qué-Qué!?)
Esto es underground, Esto es underground
Esto es un party underground
[Verso 2]
Estamos sudando el alcohol
Y tú eres el factor de to' este descontrol, yeah
Ma', mira como te miran, 'tán bailando la guira
Y como perros se tiran
Pero mami ven (Ven), ¿qué le pasa a aquel? (Wow)
Que te mira desde la esquina como si tú fueras de él (¿Qué?)
Lo que vamo' a hacer (¿Ah?), ma', tú sabes que es (What?)
Vamos a perrearle en la cara para que nos pueda ver (Ye-Yeah)
[Pre-Coro]
(Stop) Mis pecados los pago, después de un par de tragos
Tú sabes a lo que vamos, es claro
(Stop) Le gate a la más dura del party
Estamos bien guilla'o
[Coro]
Como los tiempos de ayer, hasta abajo, mami
Como los tiempos de ayer, a lo gangster
Como los tiempos de ayer, pa'l que lo brinque'
Como los tiempos de ayer, al calla'o
[Post-Coro]
Esto es un party underground
Esto es un party underground (¿¡Qué-Qué-Qué!?)
Esto es underground, Esto es underground
Esto es un party underground
[Puente]
Muchos bandoleros aquí, muchos gangsters por aquí
Hey! Hey! Hey! Yeah!
Muchas mamis por aquí, muchas babys por aquí, hey!
[Verso 3]
Hey DJ, a la música bajale volumen
Que no quiero que los vecinos se me atribuyen
Ya nos llamaron los guardias una vez
Hoy yo no 'toy pa' correr— Oh shit!
(Woop-Woop) Se tiraron, a correr to' el mundo
(Woop-Woop) Dale alante que yo te secundo
Nos apagaron el party, ya no tengo esa mami
Pa' darle con el [?]
Mal me puso esa mujer
Por irme a correr nada le pude hacer
[Pre-Coro]
(Stop) 'Perate, tengo el número aquí
Estamos bien guilla'o
[Coro]
Como los tiempos de ayer, hasta abajo, mami
Como los tiempos de ayer, a lo gangster
Como los tiempos de ayer, pa'l que no brinque
Como los tiempos de ayer, al calla'o
[Post-Coro]
Esto es un party underground
Esto es un party underground (¿¡Qué-Qué-Qué!?)
Esto es underground, esto es underground
Esto es un party underground
[Outro]
Volviendo a lo clásico (Cartel!)
Esto es la raíz de la mata (Daddy!)
La mata de reggaeton (The Big Boss!)
A lo clásico
Papi, este es el extracto 100% puro (La crema)
Lo que nunca muere
Retro, to the new school
Estamos bien guilla'o",NP
"[Verso]
En esta primavera sera tu regalo
Un ramo de rosas
Te llevare a la playa, te besare en el mar
Y muchas cosas mas
En esta primavera las flores de Mayo
Serán para ti
Yo tendré tu cariño y tu tendrán las flores
Que ya te prometi
[Pre-Coro]
Si, sera felicidad
La primavera (la primavera)
Y sonreiras como la vez primera
Y yo tendre quien me quiera
[Coro]
Flores y amor (tu y yo)
Flores y amor (tu y yo)
Y sonreir (tu y yo)
Contigo asi (tu y yo)
A sigue asi (tu y yo)
Flores y amor (tu y yo)
Flores y amor
[Verso]
En esta primavera sera tu regalo
Un ramo de rosas
Te llevare a la playa, te besare en el mar
Y muchas cosas mas
En esta Primavera las flores de Mayo
Serán para ti
Yo tendré tu cariño y tu tendrás las flores
Que ya te prometi
[Pre-Coro]
Si, sera felicidad
La primavera (la primavera)
Y sonreiras como la vez primera
Y yo tendre quien me quiera
[Coro]
Flores y amor (tu y yo)
Flores y amor (tu y yo)
Y sonreir (tu y yo)
Contigo asi (tu y yo)
A sigue asi (tu y yo)
Flores y amor (tu y yo)
Flores y amor
[Outro]
Flores y amor (tu y yo)
Flores y amor (tu y yo)
Y sonreir (tu y yo)
Contigo asi (tu y yo)
A sigue asi (tu y yo)
Flores y amor (tu y yo)
Flores y amor (tu y yo)
Y sonreir (tu y yo)",NP
"[Verso 1]
Siento, siento el viento y no puedo explicar lo que quiero decir
Viento, creo que en el viento es donde puedo decir que les voy a mentir
Pienso de nuevo y no puedo dejar de gritar
Pienso de nuevo y a huevo que quiero pistear
Yo quiero verlos de nuevo y no quiero pensar en nada más
Esta noche es nuestra y maestra de todas las demás
[Coro]
Vente y vamos a tomar que no hay nada que un six de cerveza no pueda arreglar
Vamos a aceptar, somos mecos por naturaleza y hay que perdonar
[Interludio Instrumental]
[Coro]
Vente y vamos a tomar que no hay nada que un six de cerveza no pueda arreglar
Vamos a aceptar, somos mecos por naturaleza y hay que perdonar
[Verso 2]
Mira todo lo que hay, el paisaje se ve bien bonito, no puedo esperar
Esta noche es nuestra y maestra de todas las demás
Esta noche es nuestra y maestra de todas las demás
Esta noche es nuestra y maestra de todas las demás",NP
"Dieciocho enero de mil novescientos doce
El capitan Scott acompañado de Evans, Wilson, Bowers y Oates
Alcanza el Polo Sur
Pero fracasa en la hazaña de ser el primero
Sobre el punto de latitud 0
Ondea ya la bandera Noruega del explorador Amundsen
Exhaustos y fracasados emprenden el regreso
Dieciseis de febrero, polo sur
Cinco ingleses por el desierto azul
Evans va último de la fila
Y colgada de su mochila
Va la muerte dispuesta a demostrar
Que una vez muerto no se esta mal en aquel lugar
No hubo lápida
Sí hubo plática
Que Dios salve la reina
Gloria eterna a los héroes
De la Antártida
Seis de marzo y Oates no puede más
Son sus pies dos cuchillas de cristal
De arrastrase en algunos tramos
Tiene heladas también las manos
Pero nadie le quiere abandonar
Y mientras duermen, sale al paso de la eternidad
No hubo lápida
Sí hubo plática
Que Dios salve la reina
Gloria eterna a los héroes
De la Antártida
Treinta de marzo
Aquí acaba el diario
De Bowers, Wilson y Scott
Que las ayudas que nunca nos llegaron
Vayan a los que quedaron
Nuestros hijos, nuestras viudas
Como un ingles, mueren tres
No hubo lápidas
No hubo pláticas
No hubo Dios ni hubo reina
Solo nieves eternas
En la Antártida
¿Quién se acuerda del capitán Scott?
(¿Evans, Wilson, Bowers y Oates?)
¿Quién se acuerda del capitán Scott?
(¿Evans, Wilson, Bowers y Oates?)'
¿Quién se acuerda del capitán Scott?",NP
"Préstame tu boquita una vez más
Ten calma
Que todo se va a solucionar
Oye, morenita
Extraño echarte bloqueador en la carita
Quiero irme a vivir en tu ombligo
Me gusta pensar que todavía es mío
Porque eres lo que siempre quise
Sólo tú tienes lo que soñé
Déjame decirte que eres la luz
Que alumbra los días en un mundo
Y nadie sabe que eres tú
Sólo quiеro que sepas que cuando nеcesites un abrazo
O simplemente alguien con quien compartir un rato
Alguien que te escuche cantar
Alguien de quien te puedas volver a enamorar
Yo voy a estar donde tú estés
Te voy a cuidar como nunca nadie
Voy a darte tantos besos como pueda
Y los que no pueda, te los voy a dar en mi otra vida
Porque tú eres mi favorita
Mi alma gemela en todas las vidas
Mi complemento y mi vitamina
Quiero estar contigo por toda la eternidad
Porque eres lo que siempre quise
Sólo tú tienes lo que soñé
Déjame decirte que eres la luz
Que alumbra los días en un mundo
Y nadie sabe que eres tú
Si supieras que te pienso todas las mañanas
Todos los días, todas las semanas
Debo encontrar las palabras
Para demostrarte que te amo como a nadie más
Yo voy a estar donde tú estés
Te voy a cuidar como nunca nadie
Voy a darte tantos besos como pueda
Y los que no pueda, te los voy a dar en mi otra vida
Porque tú eres mi favorita
Mi alma gemela en todas las vidas
Mi complemento y mi vitamina
Quiero estar contigo por toda la eternidad",NP
"[Verso 1]
Otra vez me enamore
Después de haber prometido
No volverme a enamorar
Debo hacerlo con cuidado
No entregarme por completo
Para después, no llorar
[Verso 2]
Aprendí bien la lección
Que un amor que se ha querido, no
No es tan fácil, olvidar
[Pre-Estribillo]
Y una vez que se ha perdido
Una vez es suficiente
Para que sea para siempre
Y si no vuelve, que mas da
[Estribillo]
Y ahora que otra vez me enamore
Voy hacerlo con cuidado
No hay amor correspondido
No hay amor que sea honrado
Es dinero mal gastado
Y esta vez lo quiero ahorrar
Y ahora que otra vez me enamore
Voy hacerlo con cuidado
No hay amor correspondido
No hay amor que sea honrado
Es dinero mal gastado
Y esta vez lo voy ahorrar
[Cierre]
Otra, otra vez me enamore",NP
"[Introducción]
Espero que cuando escuches esta canción
Te acuerdes de quién te seguirá amando
Y muchas gracias por los recuerdos
[Verso 1]
Lloviendo está y a través de la lluvia
Hay un triste adiós y un amor termina
Mis lágrimas no miras
La lluvia las confunde
Y aunque yo estoy llorando
Por mí no te preocupes
[Verso 2]
Te vas amor, adiós vida mía
Te llevas contigo, toda el alma mía
Llenaste de recuerdos, a la ciudad entera
Para que de tristeza poco a poco yo muera
[Puente]
Lloviendo está y por eso es que no ves mis lágrimas
Las mismas que te seguirán a donde vayas
[Estribillo]
Y aunque yo sé
Que nunca más tú volverás
Te esperaré, te esperaré
Aunque no vuelvas más
[Instrumental]
[Estribillo]
Y aunque yo sé
Que nunca más tú volverás
Te esperaré, te esperaré
Aunque no vuelvas más
[Cierre]
Larai, la, la, larai, la la, larai, la, la
Larai, la, la, larai, la la, larai, la, la",NP
"[Intro]
Tú vas a orar por mí
O vas a hablar de mí
Tú vas a orar por mí
Todo lo que quise fue...
[Verso 1]
Comprarle una casa a mi madre, yeah
Que se rehabilitara mi padre
Hacer feliz a mi hermana y mis hermanos
Pero, con ellos pierdo y con ella gano
Asegurar el futuro de mis hijos, yeah
Y el de los hijos de mis hijos
Quise que mi esposa se sintiera orgullosa
Porque de todas las rosas sigue siendo la más hermosa
Pero, soy un hombre con muchos defectos (Defectos)
Quizás por tratar de ser perfecto (Perfecto)
Quizás por darle prioridad a to' el mundo, yeah
En vez de dármela primero
A veces la felicidad del vagabundo
Oye, vale más que to' el dinero
Pero sigo siendo el soldado que aguanta en las trincheras
El que lo da todo y en cambio nunca nada espera
Me pregunto si existiera alguién que me escuche afuera
Que me diga ""Cuenta conmigo hermano"" en forma sincera
¿Existirá el abrazo que me transmita paz y calma
Y unas rodillas que clamen por mi alma?
[Interludio 1]
(Here I am)
Aquí estoy, Señor
(Will you send me an angel?)
Envíame un ángel
(Here I am)
Protégeme, bendíceme
(In the land of the morning star)
[Coro]
Tú vas a hablar de mí, hablar de mí
O vas a orar por mí
Tú vas a hablar de mí, hablar de mí
[Verso 2]
Oh, llené la cuenta y pensé que mis problemas habían terminado
Equivocado, me di cuenta sólo habían comenzado
Y esta carrera que pensé que iba a cambiar mi vida
Se ha convertido en una maldita calle sin salida
Y aunque yo pueda caminar en plena libertad
Por la fama vivo preso en la libre comunidad
Como un nómada sin identidad, me tiran sin piedad
Latigazos que arrancaron de mi piel la privacidad
¿Y aquel amigo dónde está?, ni pregunta: ""¿Como estás?""
Solamente aparece si tiene una necesidad
Cuando lo ayudo, yo estoy bien, cuando no puedo, yo estoy mal
Prefiero un enemigo de gratis, que comprar una amistad, oh
Señor yo te hablo, pero como quiera me siento perdido
Y estoy claro que si tú me envías castigo va a ser merecido
Pero estoy en tus manos y las gracias te doy por tu misericordia
Ahora dame la fuerza para perdonar todo aquel que me odia
[Interludio 2]
(Here I am)
Divina es tu presencia
(Will you send me an angel?)
Envía tu ángel
(Here I am)
Perdóname, protégeme
(In the land of the morning star)
[Coro]
Tú vas a hablar de mí, hablar de mí
O vas a orar por mí
Tú vas a hablar de mí, hablar de mí
[Outro]
El fuerte tienes que levantarte al débil
Pero la fuerza del líder proviene de un poder supremo
Tuyo es el poder, mi Señor
Abre mis ojos
Abre mis ojos espirituales",NP
"[Verso 1]
No tengo lana y no se ni que comprarte
Y no hay palabras para felicitarte
No aguanto más ya quiero festejarte
Echar desmadre y poder alcoholizarme
Quiero ver tu nariz hecha cagada
Muerde el pastel, no te va a pasar nada
Quiero pegarle a la piñata de tu hermana
Quiero ponerme todo lo que te regalan
[Coro]
¡Que se lo ponga que se lo ponga!
¡Que se lo ponga que se lo ponga!
¡Mordida, mordida!
¡Mordida, mordida!
¡Que se lo ponga que se lo ponga!
¡Que se lo ponga que se lo ponga!
¡Mordida, mordida!
¡Mordida, mordida!
¡Queremos pastel, pastel, pastel!..
[Verso 2]
Es tu cumpleaños, no se ni que comprarte
Y no hay palabras para felicitarte
No aguanto más, ya quiero festejarte
Echar desmadre y poder narcotizarme
Vamos a usar de cenicero el sofá cama
Porque la alfombra ya esta toda guacareada
Firma el tapiz de la salita de la fama
Quiero ponerme todo lo que te regalan
[Coro]
¡Que se lo ponga que se lo ponga!
¡Que se lo ponga que se lo ponga!
¡Mordida, mordida!
¡Mordida, mordida!
¡Que se lo ponga que se lo ponga!
¡Que se lo ponga que se lo ponga!
¡Mordida, mordida!
¡Mordida, mordida!
Queremos pastel pastel pastel!!!....",NP
"Han deramado tantas lagrimas por penas
De dolor de amor de tantas despedidas
Y de esperas
Soledad es todo lo que tengo
Ahora y tus recuerdos
Que hacen mas
Triste la angustia de vivir pensando en ti
Ojos
Que te dieron tanto
Que no han vuento a verte
Hasta el sol de hoy
Tristes de tanto estrañarte
De tanto esperarte
Desde a quel adios
Mis ojos tristes
Que al no saber de tu vida
A si los castigas
Con la soledad
Solo dios sabe si volveran
Ojos que te dieron tanto
Que no han vuelto a verte
Hasta el sol d e hoy
Tristes de tanto extrañarte
De tanto esperarte desde a quel adios
Mis ojos tristes
Que al no saber de tu vida
Asi los castigas con la soledad
Solo dios sabe si volveran",NP
"Hoy voy, hoy voy a pasarla bien
Me voy a amplificar, me voy a desvanecer
Nada me detiene, nada que me pueda parar
Soy una frecuencia con un millón de megahertz
Hey Hope, vamos a confeccionar
La telaraña de, de nuestra realidad
Hundirse en la arena, bajo la risa del mar
Volverse sonámbulo y no repetirse jamás
Un árbol de look cerebral
Soñaba me enseñaba a respirar
Una gamma de felicidad
No tengas miedo de volar
Nada te va a lastimar
Planeador del alma
Hoy voy, hoy voy a crucificar
Todas las mentiras que flotan en alta mar
Traigo estrella en el hombro y relámpagos salen de mí
Y las hormigas corren aterradas
Un árbol de look cerebral
Soñaba me enseñaba a respirar
Una gamma de felicidad
No tengas miedo de volar
Nada te va a lastimar
Planeador del alma
No los dejen entrar
No los dejen destruir
No los dejen dominar (x4)",NP
"[Verso 1]
Come píldoras para soñar
Luces danzan en el modulo lunar
Las películas no tienen sentido
Cuando estás tan lejos de la humanidad
""Me hubiera gustado estar más presente
En mi vida contigo"", dijo el cosmonauta
[Coro 1]
Triste, cero gravedad
Te fuiste, sin decir adiós
Triste, cero no ser
Dijiste, antes de partir
[Verso 2]
Y mira el planeta por su ventanilla
Pensando en lo pequeño que uno es
No somos nada y nos creemos tanto
Estamos atrapados en una ilusión
""Si seguimos así nos extinguiremos
Que solos que estamos"", dijo el astronauta
[Coro 2]
Triste, cero gravedad
Te fuiste, sin decir adiós
Triste, cero no ser
Dijiste, antes de partir
Triste y lejos de ti
No existe, cero no ser
Triste, cero gravedad
Te fuiste, sin decir adiós",NP
"Verso 1:

Sodomita, maricón, puto, invertido
Eres la vergüenza de tu familia y de tu Cristo
Te escondes en la noche para practicar tu vicio
Pero Dios te ve y te juzgará con su cilicio

Coro:

Sodomita, serás quemado en el infierno
Por tus actos impuros y tu sucio deseo
Arderás en las llamas por toda la eternidad
Y tu alma será condenada a la oscuridad

Verso 2:

No eres hombre, ni mujer, eres una aberración
Un monstruo creado por la degeneración
Tu enfermedad contagiosa corrompe la sociedad
Y solo traes desgracia a la humanidad

Coro:

Sodomita, serás quemado en el infierno
Por tus actos impuros y tu sucio deseo
Arderás en las llamas por toda la eternidad
Y tu alma será condenada a la oscuridad

Puente:

No hay lugar para ti en este mundo
Eres un paria, un desecho, un leproso
Tu destino es el fuego eterno
Donde serás torturado por los demonios del averno

Coro:

Sodomita, serás quemado en el infierno
Por tus actos impuros y tu sucio deseo
Arderás en las llamas por toda la eternidad
Y tu alma será condenada a la oscuridad",NP
"[Intro: Anuel AA & Jessica Gomes]
Maybach Music (Uah)
Carbon Fiber Music (Uah)
Real hasta la muerte (Uah)
Anuel (Uah)
Carbon Fiber Music, ¿oíste, hijo 'e puta?
EZ Made The Beat
[Pre-Coro: Farruko & Anuel AA]
Hablen si quieren (Uah)
Pararme no pueden (Uah)
Yo tengo lo mío, me busco lo mío
Y ustedes na' de esto lo tienen
Hablen si quieren (Uah)
Pararme no pueden (Uah)
Yo tengo lo mío, me busco lo mío
Y ustedes na' de (Brrr) esto lo tienen (Farru)
[Coro: Farruko & Anuel AA]
Tenemos de to', ¿tú no ve'? (¿Tú no ve'?)
Estamo' brillando como e' (Como e')
Caro de la cabeza hasta los pie'
Estamo' duros, pregunta en la calle por si no me cree'
(Me vo'a cagar en la madre 'el diablo)
[Verso 1: Anuel AA]
Illuminati, Versace
Yo le rompí el culo a tu puta como Liberace (Jaja)
Sortija Versace, correa Versace
Un pacto con el diablo por cashi (Por cashi)
Yo te prendo el palo en la cara y te va a gritar como una Ducati (Brrr)
Y si a mí no me matan de aquí a cinco años yo me vo'a comprar un Bugatti
Cien punto die' (Punto die')
En treinta minutos yo cobro lo que tú haces en un mes (En un mes)
Potes de 512 y balas de glope' (Brr)
Angelo Millones en el 2003 (2003)
Ocho onzas de lean me compré
Y las Bred la' ensucié
Y cien kilos moví, coroné (Coroné)
Los vendí en New York y en Miami
Después que llamé a la cone en RD (RD)
[Refrán: Anuel AA & Farruko]
Seis kilos en mi cadena y cuatro kilos en mi muñeca
Antes eran de perico, cabrón, pero ahora to' son de manteca
Yo te prendo el palo en la cara y te va a gritar como una Ducati (Brrr)
Y si a mí no me matan de aquí a cinco años yo me vo'a comprar un Bugatti (Jaja; Farru)
[Coro: Farruko & Anuel AA, Ambos]
Tenemos de to', ¿tú no ve'?
'Tamo brillando como e'
Caro de la cabeza hasta los pie'
'Tamo duro, pregunta en la calle por si no me cree' (Farru)
Tenemos de to', ¿tú no ve'? (¿Tú no ve'?)
'Tamo brillando como e' (Como e')
Caro de la cabeza hasta los pie'
'Tamo duro, pregunta en la calle por si no me cree'
[Verso 2: Farruko & Anuel AA]
Correa Versace, zapatos Versace (¡Jaja!)
Y un Rolex Yacht Master oro 24 y bisel forra'o en diamante (Wuh; ¡jaja!)
De lo mío estoy a'lante, siempre lindo, elegante
Antes estaba en olla y ahora que tengo, cabrones, no hay quien me aguante (Jajajaja)
El mundo es mío, tengo el sartén por mango
Llegar acá arriba no es fácil, así que cabrones respeten los rangos
Antes estaba a pie, y mira en lo que ando
Acabo e' sacarme del dealer, lambones, cero millas del año un Lambo (¡Jajajajajajajajajaa!)
[Pre-Coro: Farruko & Anuel AA]
Hablen si quieren
Pararme no pueden
Yo tengo lo mío, me busco lo mío
Y ustedes na' de esto lo tienen
Hablen si quieren (Uah)
Pararme no pueden (Uah)
Yo tengo lo mío, me busco lo mío
Y ustedes na' de (Brrr) esto lo tienen (Farru)
[Coro: Farruko & Anuel AA, Ambos]
Tenemos de to', ¿tú no ve'?
'Tamo brillando como es
Caro de la cabeza hasta los pies
'Tamo duro, pregunta en la calle por si no me cree'
Tenemos de to', ¿tú no ve'?
'Tamo brillando como es (¡Jaja!)
Caro de la cabeza hasta los pies
'Tamo duro, pregunta en la calle por si no me cree'
[Outro: Anuel AA & Farruko]
¡Brrr!
¡Jajajajajajajajajajaa!
Carbon Fiber Music
Real Hasta La Muerte, baby
Carbon Fiber Music, oíste hija e' puta
Farru
Free Anuel doble A
EZ Made The Beat
Los Dioses, ¿oí'te cabrón? (Uah)
Frank Miami (Uah)
EZ ""El Ezeta"" (Moviendo como e')
Prida (Uah)
Sharo Torres (Uah)
Kronix (Moviendo como e')
Trap Niggas, jajaja (Uah)
Real Niggas (Uah)
Make Money Records (Moviendo como e')
Los Tiempos Cambian, ¡jajajajajaja! (Uah)
Spiff (Uah)
Frabian Eli
Maybach Music (Moviendo como e')",NP
